,Unique_ID,Unnamed: 0,referenced_tweets,text,author_id,created_at,id,conversation_id,source,reply_settings,lang,public_metrics,in_reply_to_user_id,geo,withheld,Hashtags,covid_hashtags,brexit_hashtags,esg_hashtags;;;;;
"568,553,68,,Great to see one of our newest @Virgin companies @Virgintelco keeping people connected: https://t.co/OcOmhgVyud https://t.co/pWNTQbfjXN,8161232.0,2021-02-19T11:38:34.000Z,1362728278541422592,1362728278541422592,Twitter Web App,everyone,en,""{'retweet_count': 24, 'reply_count': 30, 'like_count': 142, 'quote_count': 4}"",,,,[],0,0,0";;;;;
"569,554,69,,""Introducing Virgin Music Label &amp";" Artist Services. I’m proud that half a century after we opened our first record shop, the Virgin Music name continues to represent the very best entrepreneurs, innovators, and artists from the world of music today https://t.co/KWvTMdTGr0 @UMG https://t.co/gFPOpM92j7"",8161232.0,2021-02-18T17:41:39.000Z,1362457262757937152,1362457262757937152,Twitter Web App,everyone,en,""{'retweet_count': 77, 'reply_count': 69, 'like_count': 426, 'quote_count': 12}"",,,,[],0,0,0";;;;
"570,555,70,,Love this video from @VirginOrbit explaining why they choose to launch from the air https://t.co/56D67sWtxz,8161232.0,2021-02-17T19:16:50.000Z,1362118830160502791,1362118830160502791,Twitter Media Studio,everyone,en,""{'retweet_count': 103, 'reply_count': 75, 'like_count': 549, 'quote_count': 22}"",,,,[],0,0,0";;;;;
"571,556,71,,.@RockyMtnInst has relaunched to transform energy on a global scale: https://t.co/6okeV4UEmX @virginunite,8161232.0,2021-02-17T15:38:41.000Z,1362063930189901838,1362063930189901838,Twitter Web App,everyone,en,""{'retweet_count': 51, 'reply_count': 38, 'like_count': 162, 'quote_count': 9}"",,,,[],0,0,0";;;;;
"572,557,72,,""Virgin Orbit drops satellites into orbit from a rocket that launches at 30,000ft underneath the wing of a modified Boeing 747 airplane, but what do customers actually want to send to space? https://t.co/JSowebWOhX"",8161232.0,2021-02-16T20:45:05.000Z,1361778650060906497,1361778650060906497,Hootsuite Inc.,everyone,en,""{'retweet_count': 54, 'reply_count': 84, 'like_count': 315, 'quote_count': 9}"",,,,[],0,0,0";;;;;
"573,558,73,""[{'type': 'quoted', 'id': '1361349153251540992'}]"",""Wonderful news, congratulations @NOIweala https://t.co/dolJOAZehd"",8161232.0,2021-02-15T20:12:53.000Z,1361408158208516104,1361408158208516104,Twitter Web App,everyone,en,""{'retweet_count': 32, 'reply_count': 24, 'like_count': 172, 'quote_count': 2}"",,,,[],0,0,0";;;;;
"574,559,74,,Who in your life deserves a shipload of love? Let @VirginVoyages know who deserves a break and they could be heading off on the voyage of a lifetime https://t.co/2L4Bl3NqbA https://t.co/IKxyrElorr,8161232.0,2021-02-14T16:20:00.000Z,1360987163106639878,1360987163106639878,Twitter Media Studio,everyone,en,""{'retweet_count': 33, 'reply_count': 71, 'like_count': 184, 'quote_count': 6}"",,,,[],0,0,0";;;;;
"575,560,75,,Happy Valentine's Day to my wonderful wife https://t.co/Id8tsVZw8D,8161232.0,2021-02-14T16:03:01.000Z,1360982888989282305,1360982888989282305,Twitter Media Studio,everyone,en,""{'retweet_count': 71, 'reply_count': 46, 'like_count': 1789, 'quote_count': 12}"",,,,[],0,0,0";;;;;
"576,561,76,,""As Caribbean governments look to solutions to fuel the transition to building back better, many are rightly looking to the ocean: https://t.co/ljDPeJXubF #oceanprotection @oceanunite https://t.co/uGLaaHFowJ"",8161232.0,2021-02-12T12:05:06.000Z,1360198241543999489,1360198241543999489,Hootsuite Inc.,everyone,en,""{'retweet_count': 41, 'reply_count': 50, 'like_count': 312, 'quote_count': 5}"",,,,['oceanprotection'],0,0,0";;;;;
"577,562,77,,""To address our urgent biodiversity crisis, the 30x30 goal to strongly protect at least 30% of the ocean by 2030 must be achieved. The Caribbean is a beacon of hope: https://t.co/ljDPeJXubF https://t.co/R9sg7z4BSL"",8161232.0,2021-02-12T10:55:24.000Z,1360180698448089092,1360180698448089092,Hootsuite Inc.,everyone,en,""{'retweet_count': 81, 'reply_count': 42, 'like_count': 435, 'quote_count': 7}"",,,,[],0,0,0";;;;;
"578,563,78,,What a lovely tribute to my mum and all her work with the @EveBranson Foundation: https://t.co/e2FThZtevM,8161232.0,2021-02-12T09:48:50.000Z,1360163949975638017,1360163949975638017,Twitter Web App,everyone,en,""{'retweet_count': 32, 'reply_count': 26, 'like_count': 502, 'quote_count': 2}"",,,,[],0,0,0";;;;;
"579,564,79,,""People should be able to wear whatever they are most comfortable in, and everyone should respect that freedom, whether they are at a laptop in their living room or presenting in Parliament https://t.co/F4vRqVpswI https://t.co/CCoifxWBxB"",8161232.0,2021-02-11T21:00:32.000Z,1359970600375222283,1359970600375222283,Hootsuite Inc.,everyone,en,""{'retweet_count': 66, 'reply_count': 84, 'like_count': 573, 'quote_count': 19}"",,,,[],0,0,0";;;;;
"580,565,80,,""Delighted that New Zealand’s Parliament has seen sense and said bye to the tie. After @Rawiri_Waititi was thrown out of Parliament for wearing a traditional Maori pendant, the country has removed its archaic requirement for members to wear ties https://t.co/F4vRqVpswI #no2tie https://t.co/DNlly0NlAJ"",8161232.0,2021-02-11T19:00:35.000Z,1359940414283931650,1359940414283931650,Hootsuite Inc.,everyone,en,""{'retweet_count': 62, 'reply_count': 32, 'like_count': 506, 'quote_count': 8}"",,,,['no2tie'],0,0,0";;;;;
"581,566,81,,""Mandela: The sunny side of an icon, and a wonderful dancer: https://t.co/6qeeWXuqYV https://t.co/22XaBDClQP"",8161232.0,2021-02-10T09:22:33.000Z,1359432556974911488,1359432556974911488,Twitter Media Studio,everyone,en,""{'retweet_count': 44, 'reply_count': 42, 'like_count': 244, 'quote_count': 4}"",,,,[],0,0,0";;;;;
"582,567,82,,""Delighted to see Virginia lawmakers vote last week to abolish the #deathpenalty. Virginia is poised to become the 23rd US state to end the practice, and the first Southern state to do so https://t.co/hM4sVp1w5r"",8161232.0,2021-02-09T16:53:03.000Z,1359183543075807236,1359183543075807236,Twitter Web App,everyone,en,""{'retweet_count': 42, 'reply_count': 53, 'like_count': 430, 'quote_count': 4}"",,,,['deathpenalty.'],0,0,0";;;;;
"583,568,83,,""Staggering statistics: 1.7 billion people worldwide are affected by neglected tropical diseases. That’s 1 in 5 people on the planet. @VirginUnite is joining with our partners, @Sightsavers, to help spread the word: https://t.co/qvULtgYulB @TheAudaciousPrj"",8161232.0,2021-02-07T14:55:02.000Z,1358429067960344583,1358429067960344583,Hootsuite Inc.,everyone,en,""{'retweet_count': 55, 'reply_count': 38, 'like_count': 302, 'quote_count': 7}"",,,,[],0,0,0";;;;;
"584,569,84,,""If you’re looking for something to watch, this mini-series will really pull at your heartstrings https://t.co/bGv9ofBFIF https://t.co/NNINWHhFGB"",8161232.0,2021-02-06T14:55:03.000Z,1358066682368045056,1358066682368045056,Hootsuite Inc.,everyone,en,""{'retweet_count': 20, 'reply_count': 49, 'like_count': 306, 'quote_count': 4}"",,,,[],0,0,0";;;;;
"585,570,85,,A message for dyslexic children: https://t.co/szfWElr8vM #dyslexia https://t.co/mZuMqsM8Ep,8161232.0,2021-02-06T08:55:03.000Z,1357976085137399808,1357976085137399808,Hootsuite Inc.,everyone,en,""{'retweet_count': 107, 'reply_count': 46, 'like_count': 534, 'quote_count': 16}"",,,,['dyslexia'],0,0,0";;;;;
"586,571,86,""[{'type': 'quoted', 'id': '1357766602297606146'}]"",Great news https://t.co/r66m10Fd2W,8161232.0,2021-02-05T19:40:03.000Z,1357776018875052034,1357776018875052034,Twitter Web App,everyone,en,""{'retweet_count': 37, 'reply_count': 40, 'like_count': 293, 'quote_count': 2}"",,,,[],0,0,0";;;;;
"587,572,87,""[{'type': 'replied_to', 'id': '1357757637140561924'}]"",Click here to get started on your own making space for love letter: https://t.co/84uC5yrLFu,8161232.0,2021-02-05T18:27:01.000Z,1357757638872817668,1357757632413597696,Twitter Web App,everyone,en,""{'retweet_count': 5, 'reply_count': 7, 'like_count': 83, 'quote_count': 0}"",8161232.0,,,[],0,0,0";;;;;
"588,573,88,""[{'type': 'replied_to', 'id': '1357757634842099716'}]"",""We’ll post it back after the flight for you to send on, as a message of inspiration, optimism for the future and most of all – love! We’ll take as many messages as possible, but at some stage we’ll have to close the cabin door, so it’s first come, first served!"",8161232.0,2021-02-05T18:27:01.000Z,1357757637140561924,1357757632413597696,Twitter Web App,everyone,en,""{'retweet_count': 6, 'reply_count': 7, 'like_count': 105, 'quote_count': 0}"",8161232.0,,,[],0,0,0";;;;;
"589,574,89,""[{'type': 'replied_to', 'id': '1357757632413597696'}]"",We know that so many people around the world are separated from loved ones right now. We want to give you the chance to write a message to someone special and we’ll have it nicely designed and printed before stowing it safely aboard Unity ready for her next flight.,8161232.0,2021-02-05T18:27:00.000Z,1357757634842099716,1357757632413597696,Twitter Web App,everyone,en,""{'retweet_count': 3, 'reply_count': 4, 'like_count': 46, 'quote_count': 0}"",8161232.0,,,[],0,0,0";;;;;
"590,575,90,,""The gift of spaceflight is a shared perspective. That’s why @virgingalactic called our spaceship, Unity. So, with our next test flight window opening soon and Valentine’s Day just around the corner, we’ve been making space for love, inside our spaceship. https://t.co/1gkm9NTWgB"",8161232.0,2021-02-05T18:27:00.000Z,1357757632413597696,1357757632413597696,Twitter Web App,everyone,en,""{'retweet_count': 49, 'reply_count': 47, 'like_count': 415, 'quote_count': 4}"",,,,[],0,0,0";;;;;
"591,576,91,,Such a brilliant book and fascinating discussions with our @Literati book club: https://t.co/rVCIrjSoFD https://t.co/pgGMCtiEmF,8161232.0,2021-02-05T09:53:16.000Z,1357628349053603841,1357628349053603841,Twitter Web App,everyone,en,""{'retweet_count': 26, 'reply_count': 26, 'like_count': 197, 'quote_count': 1}"",,,,[],0,0,0";;;;;
"592,577,92,,""As an early investor, I've seen @23andMe develop into a company with enormous growth potential. Driven by @annewoj23's vision to empower consumers, and with our support, I’m excited to see 23andMe make a positive difference to many more people’s lives https://t.co/BEAISMort5 https://t.co/q5PFb8Re0V"",8161232.0,2021-02-04T12:13:23.000Z,1357301222479450119,1357301222479450119,Twitter Web App,everyone,en,""{'retweet_count': 74, 'reply_count': 71, 'like_count': 446, 'quote_count': 21}"",,,,[],0,0,0";;;;;
"593,578,93,,This is the future of travel – and it’s going to look and feel this good. We’re so excited to get onboard @VirginHyperloop: https://t.co/nnWY1wGN9V,8161232.0,2021-02-03T10:37:34.000Z,1356914720238956544,1356914720238956544,Twitter Web App,everyone,en,""{'retweet_count': 122, 'reply_count': 99, 'like_count': 922, 'quote_count': 29}"",,,,[],0,0,0";;;;;
"594,579,94,,""It’s a Sin: What a moving, poignant depiction of what many gay men went through during the HIV/AIDS crisis in the 80s. The scenes set in Heaven bring back so many memories of that time https://t.co/bGv9ofBFIF #ItsASin https://t.co/Ig7ENAzdir"",8161232.0,2021-02-02T16:15:41.000Z,1356637423493656576,1356637423493656576,Twitter Web App,everyone,en,""{'retweet_count': 23, 'reply_count': 45, 'like_count': 298, 'quote_count': 3}"",,,,['ItsASin'],0,0,0";;;;;
"595,580,95,,""The window for @virgingalactic's rocket-powered test flight of SpaceShipTwo Unity will open on February 13, with opportunities to fly throughout February. Great work team https://t.co/oJ9PWgAk4s #VirginFamily https://t.co/xhzxPBalVs"",8161232.0,2021-02-01T12:21:56.000Z,1356216210850017282,1356216210850017282,Twitter Web App,everyone,en,""{'retweet_count': 92, 'reply_count': 61, 'like_count': 671, 'quote_count': 7}"",,,,['VirginFamily'],0,0,0";;;;;
"596,581,96,,What did @VirginOrbit launch into space? https://t.co/JSowebWOhX https://t.co/GcSdeS7AL7,8161232.0,2021-01-31T16:20:03.000Z,1355913746242293761,1355913746242293761,Hootsuite Inc.,everyone,en,""{'retweet_count': 56, 'reply_count': 78, 'like_count': 416, 'quote_count': 11}"",,,,[],0,0,0";;;;;
"597,582,97,,Are your kids budding artists? This is their chance to design a suit that @EnvisionVirgin’s drivers will wear during a race: https://t.co/yoPumzS1k3 https://t.co/9PGLa3P4MU,8161232.0,2021-01-30T11:20:03.000Z,1355475862460772356,1355475862460772356,Hootsuite Inc.,everyone,en,""{'retweet_count': 66, 'reply_count': 29, 'like_count': 322, 'quote_count': 9}"",,,,[],0,0,0";;;;;
"598,583,98,""[{'type': 'replied_to', 'id': '1354788708512395266'}]"",@virginmobilecan Fantastic initiative.,8161232.0,2021-01-28T20:22:24.000Z,1354887572888158212,1354788708512395266,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 3, 'like_count': 5, 'quote_count': 0}"",19734494.0,,,[],0,0,0";;;;;
"599,584,99,""[{'type': 'retweeted', 'id': '1354792986702438405'}]"",""RT @TheElders: As the @Joebiden administration unveil policies to tackle #ClimateChange, join Mary Robinson &amp";" @JuanManSantos on the first e…"",8161232.0,2021-01-28T15:18:01.000Z,1354810970531483662,1354810970531483662,Twitter Web App,everyone,en,""{'retweet_count': 61, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,""['ClimateChange,']"",0,0,1";;;;
"600,585,0,""[{'type': 'retweeted', 'id': '1354788708512395266'}]"",""RT @virginmobilecan: Let’s create positive change together. Today, Bell will donate 5¢ for every applicable text, call, tweet or TikTok vid…"",8161232.0,2021-01-28T14:34:39.000Z,1354800056684036100,1354800056684036100,Twitter Web App,everyone,en,""{'retweet_count': 41, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"601,586,1,,“Those who don’t know history are destined to repeat it.” - Edmund Burke. It’s important to remember the holocaust and to take a stand against hatred and prejudice in the world today. @HMD_UK #LightTheDarkness on #HolocaustMemorialDay https://t.co/XeQZXVs7i6,8161232.0,2021-01-27T19:10:03.000Z,1354506978761048074,1354506978761048074,Hootsuite Inc.,everyone,en,""{'retweet_count': 126, 'reply_count': 70, 'like_count': 815, 'quote_count': 15}"",,,,""['LightTheDarkness', 'HolocaustMemorialDay']"",0,0,0";;;;;
"602,587,2,,""Yes, it’s really, really fast – but what will travelling on Virgin Hyperloop feel like? Here is @VirginHyperloop’s vision of the passenger experience: https://t.co/nnWY1wGN9V https://t.co/EWE5kcWLGN"",8161232.0,2021-01-27T14:18:59.000Z,1354433725631762432,1354433725631762432,Twitter Media Studio,everyone,en,""{'retweet_count': 222, 'reply_count': 107, 'like_count': 1141, 'quote_count': 68}"",,,,[],0,0,0";;;;;
"603,588,3,,Lighting up a room and overcoming bitterness – wonderful life lessons from Nelson Mandela: https://t.co/AHLe04X13k @Stengel @literati https://t.co/8ue1tnQYfQ,8161232.0,2021-01-26T09:24:35.000Z,1353997253317373952,1353997253317373952,Twitter Media Studio,everyone,en,""{'retweet_count': 44, 'reply_count': 27, 'like_count': 331, 'quote_count': 3}"",,,,[],0,0,0";;;;;
"604,589,4,,We have a proud history of breaking world records – great to see @VirginMoney @LondonMarathon breaking another one: https://t.co/yrv5piMTOj https://t.co/g3uKo3bFH7,8161232.0,2021-01-25T17:05:06.000Z,1353750757196132356,1353750757196132356,Hootsuite Inc.,everyone,en,""{'retweet_count': 23, 'reply_count': 24, 'like_count': 243, 'quote_count': 6}"",,,,[],0,0,0";;;;;
"605,590,5,,Lovely chance for kids to have a little homeschooling adventure from the comfort of home with @VirginLimitedEd’s live classes from all around the world: https://t.co/9Lc7tv3ai8 https://t.co/IZICOyWB4I,8161232.0,2021-01-25T14:57:38.000Z,1353718677640769538,1353718677640769538,Hootsuite Inc.,everyone,en,""{'retweet_count': 31, 'reply_count': 20, 'like_count': 314, 'quote_count': 8}"",,,,[],0,0,0";;;;;
"606,591,6,,“Try to spend your days giving love and laughter to all around you.” –  Eve Branson. Lovely video @hollybranson https://t.co/nn5xNEDQTE https://t.co/eUmUZd7xfK,8161232.0,2021-01-24T15:53:00.000Z,1353370222942711808,1353370222942711808,Twitter Media Studio,everyone,en,""{'retweet_count': 64, 'reply_count': 62, 'like_count': 913, 'quote_count': 8}"",,,,[],0,0,0";;;;;
"607,592,7,,""Lovely to speak to Jake, who has just found out he has dyslexia. We talked about how it feels as I really struggled with my dyslexia at school &amp";" I encouraged him to keep chasing his dreams and to use his imagination at every opportunity. https://t.co/cskH2CaqbV @MadeByDyslexia"",8161232.0,2021-01-24T12:40:02.000Z,1353321660489859072,1353321660489859072,Hootsuite Inc.,everyone,en,""{'retweet_count': 61, 'reply_count': 52, 'like_count': 657, 'quote_count': 7}"",,,,[],0,0,0";;;;
"608,593,8,,The biggest marathon in the world: Grab your trainers and get ready for the @VirginMoney @LondonMarathon in 2021 https://t.co/yrv5piMTOj https://t.co/5CLnJpqGzW,8161232.0,2021-01-23T15:40:03.000Z,1353004577910628353,1353004577910628353,Hootsuite Inc.,everyone,en,""{'retweet_count': 36, 'reply_count': 38, 'like_count': 320, 'quote_count': 5}"",,,,[],0,0,0";;;;;
"609,594,9,""[{'type': 'quoted', 'id': '1352733252809842689'}]"",""These VMS Eve flights mean a lot to me. My mum always supported every idea of mine and she lives on in everything we do – after all, you can’t have a mothership without naming it after your mother. Great to see you flying high, VMS Eve. https://t.co/NnNKwKNbuU"",8161232.0,2021-01-22T22:18:54.000Z,1352742563200045061,1352742563200045061,Twitter for iPhone,everyone,en,""{'retweet_count': 86, 'reply_count': 71, 'like_count': 861, 'quote_count': 5}"",,,,[],0,0,0";;;;;
"610,595,10,""[{'type': 'retweeted', 'id': '1352565874587275264'}]"",""RT @TheElders: As the new #US President @JoeBiden calls for unity in tackling the cascading crises of our era, The Elders embark on a new s…"",8161232.0,2021-01-22T12:35:31.000Z,1352595752200138755,1352595752200138755,Twitter Web App,everyone,en,""{'retweet_count': 47, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,['US'],0,0,0";;;;;
"611,596,11,,"".@MadeByDyslexia's new book Xtraordinary People helps children and their parents understand how they can think differently about dyslexia and how it may give them strengths, or """"superpowers"""" - such as creativity, imagination or being """"people people” https://t.co/Mtzoi4ZATR"",8161232.0,2021-01-22T09:23:10.000Z,1352547343380443136,1352547343380443136,Twitter Web App,everyone,en,""{'retweet_count': 65, 'reply_count': 31, 'like_count': 361, 'quote_count': 5}"",,,,[],0,0,0";;;;;
"612,597,12,""[{'type': 'retweeted', 'id': '1352394377063256067'}]"",""RT @virgingalactic: Our mothership, VMS Eve, has landed safely back at Spaceport America, New Mexico. Our pilots, CJ Sturckow and Dave Mack…"",8161232.0,2021-01-21T23:42:00.000Z,1352401089937743876,1352401089937743876,Twitter Web App,everyone,en,""{'retweet_count': 98, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"613,598,13,,At 21:21 it is the 21st minute of the 21st hour of the 21st day of the 21st year of the 21st century. A good time to look ahead with hope to a brighter 2021. https://t.co/0WuKyQuAOX,8161232.0,2021-01-21T22:42:58.000Z,1352386231175438338,1352386231175438338,Twitter for iPhone,everyone,en,""{'retweet_count': 837, 'reply_count': 197, 'like_count': 5787, 'quote_count': 114}"",,,,[],0,0,0";;;;;
"614,599,14,""[{'type': 'retweeted', 'id': '1352372891095093253'}]"",""RT @virgingalactic: If you're in Las Cruces, New Mexico, look up and you may see our mothership, VMS Eve, fly overhead in a few minutes."",8161232.0,2021-01-21T21:50:10.000Z,1352372946195648521,1352372946195648521,Twitter Web App,everyone,en,""{'retweet_count': 85, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"615,600,15,""[{'type': 'retweeted', 'id': '1352330285422161923'}]"",""RT @virgingalactic: Our mothership, VMS Eve, will be conducting a flight from Spaceport America, New Mexico, today and another tomorrow.  T…"",8161232.0,2021-01-21T19:16:34.000Z,1352334291171213313,1352334291171213313,Twitter Web App,everyone,en,""{'retweet_count': 383, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"616,601,16,,""After an inspiring inauguration showcasing the power of unity, including @TheAmandaGorman's stunning poem, it's great to see @POTUS immediately putting words into action, rejoining the Paris climate accord &amp";" tackling COVID-19. A new day in America, indeed https://t.co/eCC5nE0KUC"",8161232.0,2021-01-21T00:27:54.000Z,1352050252396822529,1352050252396822529,Twitter Web App,everyone,en,""{'retweet_count': 95, 'reply_count': 77, 'like_count': 1323, 'quote_count': 10}"",,,,[],0,0,0";;;;
"617,602,17,,Wise words from @PaulPolman @thebteamhq on the actions business leaders can take to protect and uphold democracy https://t.co/Cn5xtum1ND,8161232.0,2021-01-20T22:24:15.000Z,1352019133702021123,1352019133702021123,Twitter Web App,everyone,en,""{'retweet_count': 24, 'reply_count': 11, 'like_count': 147, 'quote_count': 4}"",,,,[],0,0,0";;;;;
"618,603,18,,""Wishing the very best of luck to President Biden, Vice President Harris, their families and their teams as they strive for pathways to positive change in the White House https://t.co/OIVizFnYJh https://t.co/9bzI489rKG"",8161232.0,2021-01-20T16:20:05.000Z,1351927487006208000,1351927487006208000,Hootsuite Inc.,everyone,en,""{'retweet_count': 125, 'reply_count': 75, 'like_count': 1713, 'quote_count': 7}"",,,,[],0,0,0";;;;;
"619,604,19,""[{'type': 'replied_to', 'id': '1351117155182514177'}]"",@ProfBrianCox Thanks for the support Brian. Means a lot!,8161232.0,2021-01-19T17:49:14.000Z,1351587537568071681,1351117155182514177,Twitter Web App,everyone,en,""{'retweet_count': 1, 'reply_count': 2, 'like_count': 25, 'quote_count': 1}"",17939037.0,,,[],0,0,0";;;;;
"620,605,20,""[{'type': 'replied_to', 'id': '1351217186476589057'}]"",@gadhiaj @Virgin_Orbit Clearly there’s no such thing as a stupid question! Thanks for the kind words @gadhiaj,8161232.0,2021-01-19T17:49:02.000Z,1351587485344804867,1351212403627851783,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}"",218534501.0,,,[],0,0,0";;;;;
"621,606,21,""[{'type': 'replied_to', 'id': '1351293781895745544'}]"",@TunesLennie @Virgin_Orbit This is so beautiful and very kind of you Lennie. Thank you so much and keep up the excellent work.,8161232.0,2021-01-19T17:48:25.000Z,1351587329241133057,1351260587507003393,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}"",1.256208450012545e+18,,,[],0,0,0";;;;;
"622,607,22,,“The blue skies went to black!” Watch the stunning story of @Virgin_Orbit’s picture perfect journey into orbit https://t.co/GaVShI4sc5 https://t.co/ClztKQgfF3,8161232.0,2021-01-19T10:12:08.000Z,1351472501780602882,1351472501780602882,Twitter Media Studio,everyone,en,""{'retweet_count': 90, 'reply_count': 59, 'like_count': 600, 'quote_count': 15}"",,,,[],0,0,0";;;;;
"623,608,23,""[{'type': 'replied_to', 'id': '1349803023917264896'}]"",@BrineBelinda Thank you for the condolences Belinda and for sharing this wonderful story. Happy Birthday for yesterday and congratulations on the 20 year milestone!,8161232.0,2021-01-19T08:58:39.000Z,1351454009484324865,1348983562243100672,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}"",7.365728530012897e+17,,,[],0,0,0";;;;;
"624,609,24,,So touched that the @Virgin_Orbit team honoured my mum by writing For Eve onto the nose cone of the rocket – yet another great adventure for mum! I want to again thank everyone who has shared such touching tributes to her https://t.co/GaVShI4sc5 https://t.co/HhWsgErTwC,8161232.0,2021-01-18T20:10:03.000Z,1351260587507003393,1351260587507003393,Hootsuite Inc.,everyone,en,""{'retweet_count': 97, 'reply_count': 54, 'like_count': 1855, 'quote_count': 6}"",,,,[],0,0,0";;;;;
"625,610,25,,.@Virgin_Orbit started as an idea with a sticker on the floor in a hangar - now we're launching rockets off the wing of our modified 747 and flying them into orbit to drop off satellites https://t.co/rELzqzAbGW,8161232.0,2021-01-18T16:58:35.000Z,1351212403627851783,1351212403627851783,Twitter Web App,everyone,en,""{'retweet_count': 230, 'reply_count': 69, 'like_count': 2465, 'quote_count': 16}"",,,,[],0,0,0";;;;;
"626,611,26,,""@Virgin_Orbit has completed its first mission to space, successfully carrying nine CubeSat missions for @NASA into the precise target orbit – a huge well done to the team https://t.co/GaVShI4sc5 https://t.co/iiN2QW4huv"",8161232.0,2021-01-18T13:10:04.000Z,1351154892426121218,1351154892426121218,Hootsuite Inc.,everyone,en,""{'retweet_count': 64, 'reply_count': 16, 'like_count': 514, 'quote_count': 4}"",8.047947344723313e+17,,,[],0,0,0";;;;;
"627,612,27,,""This is the incredible moment @Virgin_Orbit flew into orbit. What a beautiful sight to behold: the Virgin LauncherOne rocket taking off from the wing of our 747 airplane and soaring into orbit at 17,500mph to drop off satellites https://t.co/GaVShI4sc5 https://t.co/v1bmqam3pL"",8161232.0,2021-01-18T10:20:13.000Z,1351112151289757703,1351112151289757703,Twitter Web App,everyone,en,""{'retweet_count': 181, 'reply_count': 83, 'like_count': 1571, 'quote_count': 24}"",,,,[],0,0,0";;;;;
"628,613,28,""[{'type': 'retweeted', 'id': '1350969062021599236'}]"",RT @Virgin_Orbit: From our founder @RichardBranson. https://t.co/ozi9tjaMbd,8161232.0,2021-01-18T01:52:13.000Z,1350984307410669580,1350984307410669580,Twitter Web App,everyone,en,""{'retweet_count': 60, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"629,614,29,,.@Virgin_Orbit goes into orbit! Congratulations to all the team #LaunchDemo2 #VirginFamily https://t.co/QI8cNrddeG,8161232.0,2021-01-18T01:10:18.000Z,1350973757154865158,1350973757154865158,Twitter Web App,everyone,en,""{'retweet_count': 542, 'reply_count': 155, 'like_count': 4403, 'quote_count': 82}"",,,,""['LaunchDemo2', 'VirginFamily']"",0,0,0";;;;;
"630,615,30,""[{'type': 'retweeted', 'id': '1350960438444511232'}]"",""RT @Virgin_Orbit: Today's sequence of events for #LaunchDemo2 went exactly to plan, from safe execution of our ground ops all the way throu…"",8161232.0,2021-01-18T00:34:58.000Z,1350964868254457856,1350964868254457856,Twitter Web App,everyone,en,""{'retweet_count': 2028, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,['LaunchDemo2'],0,0,0";;;;;
"631,616,31,""[{'type': 'retweeted', 'id': '1350933162398986240'}]"",""RT @Virgin_Orbit: Payloads successfully deployed into our target orbit! We are so, so proud to say that LauncherOne has now completed its f…"",8161232.0,2021-01-17T22:33:31.000Z,1350934304365412362,1350934304365412362,Twitter Web App,everyone,en,""{'retweet_count': 886, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"632,617,32,""[{'type': 'retweeted', 'id': '1350891600742793216'}]"",""RT @Virgin_Orbit: Hearing that we've now crossed 50 miles for the first time and are still on track. Just... wow! WELCOME TO SPACE, LAUNCHE…"",8161232.0,2021-01-17T19:45:56.000Z,1350892128336019456,1350892128336019456,Twitter for iPhone,everyone,en,""{'retweet_count': 237, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"633,618,33,""[{'type': 'quoted', 'id': '1350085278816468992'}]"",Moving words from @HollyBranson remembering my mum and the joy she brought to all our lives: https://t.co/nn5xNEVrLc https://t.co/iXL3u71zKv,8161232.0,2021-01-16T14:51:54.000Z,1350455743372115969,1350455743372115969,Twitter Web App,everyone,en,""{'retweet_count': 32, 'reply_count': 52, 'like_count': 700, 'quote_count': 7}"",,,,[],0,0,0";;;;;
"634,619,34,""[{'type': 'retweeted', 'id': '1348943683643723776'}]"",RT @VirginUnite: .@VirginUnite President @JeanOelwang on why now is the moment to come together and act to address and change the root caus…,8161232.0,2021-01-15T23:05:18.000Z,1350217526702190596,1350217526702190596,Twitter Web App,everyone,en,""{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
